Start_Point,End_Point,Rel_Position
C10396,C10395,northeastern
C10396,C10398,northeastern
C10396,C10399,northern
C10396,C10362,northeastern
C10396,C10397,northwestern
C10397,C10461,southeastern
C10397,C10396,southeastern
C10397,C10399,northeastern
C10397,C10401,southwestern
C10397,C10409,western
C10398,C10396,southwestern
C10398,C10395,southeastern
C10398,C10399,western
C10398,C10362,northeastern
C10399,C10396,southern
C10399,C10398,eastern
C10399,C10362,eastern
C10399,C10391,northern
C10399,C10397,southwestern
C10399,C10409,western
C10399,C10357,northwestern
C10400,C10409,southeastern
C10400,C10405,southwestern
C10400,C10403,southeastern
C10400,C10412,northwestern
C10400,C10357,northern
C10401,C10461,southeastern
C10401,C2890,southern
C10401,C2884,western
C10401,C10402,western
C10401,C10404,northwestern
C10401,C10406,northwestern
C10401,C10397,northeastern
C10401,C10409,northern
C10402,C10401,eastern
C10402,C2884,southwestern
C10402,C10404,northeastern
C10403,C10409,southeastern
C10403,C10400,northwestern
C10403,C10357,northern
C10404,C10401,southeastern
C10404,C2884,southwestern
C10404,C10402,southwestern
C10404,C10406,eastern
C10404,C10407,northwestern
C10404,C10409,northeastern
C10405,C10409,southeastern
C10405,C10408,southern
C10405,C10410,western
C10405,C10400,northeastern
C10405,C10412,northern
C10406,C10401,southeastern
C10406,C10404,western
C10406,C10407,western
C10406,C10409,northeastern
C10406,C10408,northwestern
C10407,C2878,western
C10407,C2884,southern
C10407,C10404,southeastern
C10407,C10406,eastern
C10407,C10409,eastern
C10407,C10408,northeastern
C10408,C2878,western
C10408,C10406,southeastern
C10408,C10407,southwestern
C10408,C10409,eastern
C10408,C10405,northern
C10408,C10410,northwestern
C10409,C10399,eastern
C10409,C10401,southern
C10409,C10404,southwestern
C10409,C10406,southwestern
C10409,C10397,eastern
C10409,C10407,western
C10409,C10408,western
C10409,C10405,northwestern
C10409,C10403,northwestern
C10409,C10400,northwestern
C10409,C10357,northern
C10410,C2878,western
C10410,C10408,southeastern
C10410,C10405,eastern
C10410,C10411,northwestern
C10410,C10412,northern
C10410,C10388,northwestern
C10411,C10410,southeastern
C10411,C10412,northeastern
C10411,C10388,western
C10411,C10379,northwestern
C10412,C10405,southern
C10412,C10410,southern
C10412,C10400,southeastern
C10412,C10411,southwestern
C10412,C10357,northeastern
C10412,C10379,southwestern
C10412,C10380,western
C10412,C10375,western
C10412,C10384,northwestern
C10412,C10377,northern
C10413,C1282,northwestern
C10413,C1160,northwestern
C10413,C10417,southern
C10413,C10416,southwestern
C10413,C1257,western
C10413,C10414,southeastern
C10413,C10418,eastern
C10413,C10235,northeastern
C10414,C10424,southern
C10414,C10417,western
C10414,C10413,northwestern
C10414,C10420,eastern
C10414,C10263,eastern
C10414,C10421,southeastern
C10414,C10418,northern
C10415,C10358,southwestern
C10415,C10484,southeastern
C10415,C10427,northeastern
C10415,C10370,western
C10415,C10371,northwestern
C10416,C10427,southern
C10416,C10425,southern
C10416,C10360,southwestern
C10416,C10361,western
C10416,C1245,northwestern
C10416,C10417,southeastern
C10416,C1246,northern
C10416,C10413,northeastern
C10416,C1257,northern
C10417,C10427,southwestern
C10417,C10424,southeastern
C10417,C10416,northwestern
C10417,C10413,northern
C10417,C10414,eastern
C10418,C10413,western
C10418,C10263,eastern
C10418,C10231,eastern
C10418,C10414,southern
C10418,C10235,northern
C10419,C10264,eastern
C10419,C10420,northwestern
C10419,C10263,northeastern
C10419,C10421,southwestern
C10420,C10264,southeastern
C10420,C10419,southeastern
C10420,C10263,northeastern
C10420,C10421,southern
C10420,C10414,western
C10421,C10486,southeastern
C10421,C10267,eastern
C10421,C10485,southwestern
C10421,C10424,western
C10421,C10264,eastern
C10421,C10419,northeastern
C10421,C10420,northern
C10421,C10414,northwestern
C10422,C10484,southwestern
C10422,C10426,western
C10422,C10427,northern
C10422,C10485,southeastern
C10423,C10427,southeastern
C10423,C10425,western
C10424,C10427,western
C10424,C10485,southern
C10424,C10417,northwestern
C10424,C10421,eastern
C10424,C10414,northern
C10425,C10427,eastern
C10425,C10423,eastern
C10425,C10360,western
C10425,C10416,northern
C10426,C10484,southern
C10426,C10422,eastern
C10426,C10427,northeastern
C10427,C10415,southwestern
C10427,C10484,southern
C10427,C10422,southern
C10427,C10426,southwestern
C10427,C10425,western
C10427,C10423,northwestern
C10427,C10485,southeastern
C10427,C10424,eastern
C10427,C10371,western
C10427,C10360,western
C10427,C10417,northeastern
C10427,C10416,northern
C10428,C10445,northwestern
C10428,C10545,southern
C10428,C10435,northeastern
C10429,C2882,southwestern
C10429,C2887,western
C10429,C10444,southeastern
C10429,C10443,eastern
C10429,C10461,northeastern
C10429,C2892,western
C10429,C2890,northern
C10429,C2880,northwestern
C10430,C10431,northeastern
C10430,C10447,southern
C10430,C2790,western
C10430,C2796,northern
C10431,C10453,southeastern
C10431,C10455,southern
C10431,C10445,eastern
C10431,C10436,northeastern
C10431,C10437,northern
C10431,C10448,southwestern
C10431,C10447,southwestern
C10431,C10430,southwestern
C10431,C2796,northwestern
C10431,C2789,northwestern
C10432,C10553,southeastern
C10432,C10451,southern
C10432,C10452,southeastern
C10432,C10434,northeastern
C10432,C10433,western
C10432,C10438,northwestern
C10433,C10451,eastern
C10433,C10432,eastern
C10433,C10445,southern
C10433,C10437,western
C10433,C2882,northern
C10433,C10438,northeastern
C10433,C2800,western
C10433,C2888,northwestern
C10434,C10553,southern
C10434,C10452,southern
C10434,C10432,southwestern
C10434,C10439,northwestern
C10434,C10555,southeastern
C10434,C10575,eastern
C10434,C10458,northeastern
C10434,C10438,western
C10434,C10462,northern
C10435,C10515,southeastern
C10435,C10553,northeastern
C10435,C10451,northern
C10435,C10445,western
C10435,C10545,southwestern
C10435,C10428,southwestern
C10436,C10453,southern
C10436,C10446,southeastern
C10436,C10431,southwestern
C10436,C10445,eastern
C10437,C10431,southern
C10437,C10445,southeastern
C10437,C10433,eastern
C10437,C2789,southwestern
C10437,C2800,northwestern
C10438,C10432,southeastern
C10438,C10434,eastern
C10438,C10439,northeastern
C10438,C10440,northeastern
C10438,C10433,southwestern
C10438,C2882,western
C10438,C10441,northwestern
C10438,C10442,northeastern
C10438,C10444,northern
C10439,C10434,southeastern
C10439,C10440,northwestern
C10439,C10438,southwestern
C10439,C10462,northeastern
C10440,C10439,southeastern
C10440,C10438,southwestern
C10440,C10442,northern
C10440,C10462,northeastern
C10441,C2882,western
C10441,C10438,southeastern
C10441,C10444,northern
C10442,C10440,southern
C10442,C10438,southwestern
C10442,C10444,western
C10442,C10462,northeastern
C10443,C10444,southwestern
C10443,C10429,western
C10443,C10461,northwestern
C10443,C10477,eastern
C10443,C10478,eastern
C10443,C10479,northeastern
C10444,C2882,southwestern
C10444,C10438,southern
C10444,C10441,southern
C10444,C10442,eastern
C10444,C10429,northwestern
C10444,C10443,northeastern
C10444,C10477,northeastern
C10444,C10462,eastern
C10445,C10453,southwestern
C10445,C10451,northeastern
C10445,C10456,southwestern
C10445,C10446,southwestern
C10445,C10431,western
C10445,C10436,western
C10445,C10437,northwestern
C10445,C10433,northern
C10445,C10545,southeastern
C10445,C10428,southeastern
C10445,C10435,eastern
C10446,C10453,southwestern
C10446,C10445,northeastern
C10446,C10436,northwestern
C10447,C10431,northeastern
C10447,C10448,southern
C10447,C2779,southwestern
C10447,C2764,western
C10447,C10430,northern
C10447,C2790,northwestern
C10448,C10449,eastern
C10448,C10453,eastern
C10448,C10455,northeastern
C10448,C10431,northeastern
C10448,C2770,southwestern
C10448,C2780,southeastern
C10448,C2776,southwestern
C10448,C10450,southeastern
C10448,C2779,northwestern
C10448,C10447,northern
C10449,C10453,northeastern
C10449,C10455,northern
C10449,C10450,western
C10449,C10448,western
C10450,C10523,southeastern
C10450,C10454,southeastern
C10450,C10449,eastern
C10450,C10453,northeastern
C10450,C2780,southern
C10450,C10448,northwestern
C10451,C10553,eastern
C10451,C10452,northeastern
C10451,C10432,northern
C10451,C10445,southwestern
C10451,C10433,western
C10451,C10435,southern
C10452,C10553,southeastern
C10452,C10451,southwestern
C10452,C10432,northwestern
C10452,C10434,northern
C10453,C10548,southeastern
C10453,C10547,eastern
C10453,C10523,southern
C10453,C10454,southern
C10453,C10449,southwestern
C10453,C10457,southeastern
C10453,C10455,western
C10453,C10456,northern
C10453,C10446,northeastern
C10453,C10431,northwestern
C10453,C10445,northeastern
C10453,C10436,northern
C10453,C10545,eastern
C10453,C10450,southwestern
C10453,C10448,western
C10454,C10523,southeastern
C10454,C10453,northern
C10454,C2780,southwestern
C10454,C10450,northwestern
C10455,C10449,southern
C10455,C10453,eastern
C10455,C10456,northeastern
C10455,C10431,northern
C10455,C10448,southwestern
C10456,C10453,southern
C10456,C10455,southwestern
C10456,C10445,northeastern
C10457,C10527,southeastern
C10457,C10548,eastern
C10457,C10523,southern
C10457,C10453,northwestern
C10458,C10434,southwestern
C10458,C10575,southern
C10458,C10472,northeastern
C10458,C10477,western
C10458,C10462,western
C10458,C10482,northern
C10458,C10569,eastern
C10458,C10475,eastern
C10458,C10474,northeastern
C10458,C10473,northeastern
C10458,C10469,northeastern
C10459,C10461,western
C10459,C10462,southern
C10459,C10479,southwestern
C10459,C10460,northern
C10459,C10480,eastern
C10459,C10482,eastern
C10459,C10362,northwestern
C10460,C10459,southern
C10460,C10358,northern
C10460,C10482,eastern
C10460,C10500,eastern
C10460,C10484,northeastern
C10460,C10362,western
C10461,C10429,southwestern
C10461,C10443,southeastern
C10461,C10479,eastern
C10461,C10459,eastern
C10461,C10396,northern
C10461,C10362,northern
C10461,C2890,western
C10461,C10401,northwestern
C10461,C10397,northwestern
C10462,C10434,southern
C10462,C10439,southwestern
C10462,C10440,southwestern
C10462,C10458,eastern
C10462,C10442,southwestern
C10462,C10444,western
C10462,C10477,western
C10462,C10478,western
C10462,C10479,northwestern
C10462,C10459,northern
C10462,C10480,northern
C10462,C10482,northeastern
C10463,C10475,southwestern
C10463,C10476,southern
C10463,C10474,western
C10463,C10464,eastern
C10463,C10466,northwestern
C10463,C10467,northern
C10463,C10470,northeastern
C10464,C10476,southwestern
C10464,C10583,southern
C10464,C10597,eastern
C10464,C10463,western
C10464,C10470,northern
C10465,C10466,southeastern
C10465,C10469,southwestern
C10465,C10471,eastern
C10465,C10499,northeastern
C10465,C10498,northern
C10466,C10474,southern
C10466,C10463,southeastern
C10466,C10473,southwestern
C10466,C10469,western
C10466,C10467,eastern
C10466,C10471,northeastern
C10466,C10465,northwestern
C10467,C10463,southern
C10467,C10466,western
C10467,C10470,eastern
C10467,C10471,northwestern
C10468,C10470,southeastern
C10468,C10471,southwestern
C10468,C10488,northeastern
C10469,C10458,southwestern
C10469,C10472,southern
C10469,C10482,northwestern
C10469,C10473,southeastern
C10469,C10466,eastern
C10469,C10465,northeastern
C10469,C10498,northern
C10470,C10597,southeastern
C10470,C10594,eastern
C10470,C10463,southwestern
C10470,C10464,southern
C10470,C10467,western
C10470,C10471,western
C10470,C10468,northwestern
C10470,C10489,northeastern
C10470,C10495,northern
C10470,C10488,northern
C10471,C10466,southwestern
C10471,C10467,southeastern
C10471,C10470,eastern
C10471,C10465,western
C10471,C10468,northeastern
C10471,C10499,northwestern
C10471,C10488,northeastern
C10472,C10458,southwestern
C10472,C10473,northeastern
C10472,C10469,northern
C10473,C10458,southwestern
C10473,C10472,southwestern
C10473,C10474,southeastern
C10473,C10466,northeastern
C10473,C10469,northwestern
C10474,C10458,southwestern
C10474,C10475,southern
C10474,C10463,eastern
C10474,C10473,northwestern
C10474,C10466,northern
C10475,C10458,western
C10475,C10566,southeastern
C10475,C10569,southwestern
C10475,C10476,eastern
C10475,C10474,northern
C10475,C10463,northeastern
C10476,C10566,southwestern
C10476,C10565,southern
C10476,C10475,western
C10476,C10583,eastern
C10476,C10463,northern
C10476,C10464,northeastern
C10477,C10458,eastern
C10477,C10444,southwestern
C10477,C10443,western
C10477,C10462,eastern
C10477,C10478,northern
C10478,C10443,western
C10478,C10477,southern
C10478,C10462,eastern
C10478,C10479,northwestern
C10479,C10443,southwestern
C10479,C10461,western
C10479,C10462,southeastern
C10479,C10478,southeastern
C10479,C10459,northeastern
C10480,C10462,southern
C10480,C10459,western
C10480,C10482,eastern
C10481,C10482,western
C10481,C10498,northeastern
C10482,C10458,southern
C10482,C10462,southwestern
C10482,C10459,western
C10482,C10460,western
C10482,C10481,eastern
C10482,C10480,western
C10482,C10500,northeastern
C10482,C10469,southeastern
C10482,C10498,northeastern
C10483,C10510,southeastern
C10483,C10589,southern
C10483,C10486,western
C10483,C10267,northwestern
C10483,C10507,eastern
C10483,C10502,northeastern
C10483,C10265,northeastern
C10484,C10460,southwestern
C10484,C10358,western
C10484,C10415,northwestern
C10484,C10500,southeastern
C10484,C10422,northeastern
C10484,C10426,northern
C10484,C10427,northern
C10484,C10498,southeastern
C10484,C10485,eastern
C10485,C10484,western
C10485,C10422,northwestern
C10485,C10427,northwestern
C10485,C10486,eastern
C10485,C10488,southeastern
C10485,C10498,southwestern
C10485,C10497,southern
C10485,C10501,southern
C10485,C10424,northern
C10485,C10421,northeastern
C10486,C10483,eastern
C10486,C10589,southeastern
C10486,C10493,southern
C10486,C10491,southern
C10486,C10267,northeastern
C10486,C10488,southwestern
C10486,C10485,western
C10486,C10421,northwestern
C10487,C10578,southwestern
C10487,C10509,western
C10487,C10510,western
C10487,C10503,western
C10487,C10504,northwestern
C10487,C10204,southern
C10487,C10206,southeastern
C10487,C10287,northeastern
C10487,C10255,northern
C10487,C10507,northwestern
C10488,C10594,southeastern
C10488,C10470,southern
C10488,C10471,southwestern
C10488,C10468,southwestern
C10488,C10580,southeastern
C10488,C10489,southeastern
C10488,C10492,eastern
C10488,C10589,eastern
C10488,C10493,northeastern
C10488,C10486,northeastern
C10488,C10499,southwestern
C10488,C10495,southern
C10488,C10494,southern
C10488,C10496,western
C10488,C10498,western
C10488,C10497,western
C10488,C10485,northwestern
C10489,C10470,southwestern
C10489,C10492,northeastern
C10489,C10495,northwestern
C10489,C10488,northwestern
C10490,C10492,southwestern
C10490,C10589,eastern
C10490,C10493,northwestern
C10490,C10491,northern
C10491,C10589,southeastern
C10491,C10490,southern
C10491,C10493,southwestern
C10491,C10486,northern
C10492,C10489,southwestern
C10492,C10589,eastern
C10492,C10490,northeastern
C10492,C10493,northern
